Row,Alanine and aspartate metabolism,Aminobenzoate degradation,Aminophosphonate metabolism,Aminosugar metabolism,Arginine and proline metabolism,Ascorbate and aldarate metabolism,Atrazine degradation,Benzoate degradation,Beta-alanine metabolism,Bile acid metabolism,Bile acid synthesis,Biosynthesis of siderophore group nonribosomal peptides,Biotin metabolism,Butanoate metabolism,C5-branched dibasic acid metabolism,Caffeine metabolism,Carbon fixation in photosynthetic organisms,Carbon fixation pathways in prokaryotes,Cell wall biosynthesis,Chloroalkane and chloroalkene degradation,Cholesterol metabolism,Chondroitin sulfate degradation,Citric acid cycle,CoA catabolism,CoA synthesis,Cyanoamino acid metabolism,D-Arginine and D-ornithine metabolism,Drug metabolism,Exchange/demand reaction,Fatty acid oxidation,Fatty acid synthesis,Folate metabolism,Fructose and mannose metabolism,Galactose metabolism,Glutamate metabolism,Glutathione metabolism,Glycerophospholipid metabolism,"Glycine, serine and threonine metabolism","Glycine, serine, alanine, and threonine metabolism",Glycolysis/gluconeogenesis,Glyoxylate and dicarboxylate metabolism,Heme synthesis,Heparan sulfate degradation,Histidine metabolism,Histone phosphorylation,Hyaluronan metabolism,Inositol phosphate metabolism,Isoquinoline alkaloid biosynthesis,Lipopolysaccharide biosynthesis,Lysine metabolism,Methane metabolism,Methionine and cysteine metabolism,Miscellaneous,N-glycan degradation,N-glycan metabolism,NAD metabolism,"Neomycin, kanamycin and gentamicin biosynthesis",Nitrogen metabolism,Nucleotide interconversion,Nucleotide salvage pathway,Nucleotide sugar metabolism,O-glycan degradation,Others,Oxalate metabolism,Oxidative phosphorylation,Pentose and glucuronate interconversions,Pentose phosphate pathway,Peptide metabolism,Phenylalanine metabolism,Phenylpropanoid biosynthesis,Phosphonate and phosphinate metabolism,Plant polysaccharide degradation,Polycyclic aromatic hydrocarbon degradation,Porphyrin and chlorophyll metabolism,Primary amine metabolism,Propanoate metabolism,Purine catabolism,Purine synthesis,Pyrimidine catabolism,Pyrimidine synthesis,Pyruvate metabolism,R group synthesis,ROS detoxification,Respiration,Retinol metabolism,Sphingolipid metabolism,Squalene and cholesterol synthesis,Starch and sucrose metabolism,Steroid metabolism,Stickland reaction,Sulfur metabolism,Taurine and hypotaurine metabolism,Terpenoid backbone biosynthesis,Tetrahydrobiopterin metabolism,Thiamine metabolism,Toluene degradation,"Transport, extracellular","Transport, periplasmatic","Tropane, piperidine and pyridine alkaloid biosynthesis",Tryptophan metabolism,Tyrosine metabolism,Ubiquinone and other terpenoid-quinone biosynthesis,Unassigned,Urea cycle,Valerate metabolism,"Valine, leucine, and isoleucine metabolism",Vitamin B12 metabolism,Vitamin B2 metabolism,Vitamin B6 metabolism,Vitamin C metabolism,Wood-Ljungdahl Pathway,Xenobiotics metabolism,Zeatin biosynthesis,tRNA Charging
Streptococcus_agalactiae_GB00965.mat,3,0,0,2,11,1,0,9,1,5,0,1,3,2,0,0,0,1,2,0,0,0,2,2,0,0,0,3,49,6,27,2,9,6,0,0,17,0,6,3,5,1,0,2,2,0,2,0,9,10,2,4,2,1,0,1,0,0,5,0,1,0,1,1,0,8,7,0,5,0,0,2,0,0,0,6,3,0,2,0,2,0,0,4,1,0,0,6,1,0,3,3,7,0,3,0,64,25,0,2,0,5,0,0,0,10,0,1,7,0,0,1,1,0
Streptococcus_agalactiae_GB00975.mat,3,0,0,2,9,1,0,9,2,8,1,1,3,4,0,0,0,1,2,0,0,0,3,2,0,0,0,2,41,6,27,2,7,7,0,0,16,0,6,0,4,1,0,2,3,0,2,0,9,10,2,6,2,1,0,1,0,0,6,0,1,0,2,0,1,12,6,0,4,0,0,1,0,0,0,4,2,1,0,0,2,0,0,0,1,0,0,6,1,0,3,3,6,0,4,0,63,20,0,2,2,2,0,0,0,12,0,1,7,0,0,1,1,0
Streptococcus_agalactiae_GB00984.mat,3,0,0,2,12,2,0,9,1,8,1,1,3,2,0,0,0,1,3,0,0,0,1,2,0,0,0,2,46,5,28,2,8,6,1,0,16,0,6,2,4,1,0,2,2,0,2,0,9,10,1,5,2,1,0,1,0,0,5,0,1,0,1,3,0,11,6,0,5,0,0,1,0,0,0,3,2,1,0,0,3,0,0,2,1,0,0,6,1,0,5,3,6,1,5,0,66,20,0,2,2,2,0,0,0,11,0,1,8,0,1,1,1,0
Streptococcus_agalactiae_GB00986.mat,3,0,0,2,11,1,0,7,1,9,0,1,3,3,0,0,0,1,2,0,1,0,1,2,0,0,0,5,39,7,26,3,7,6,0,0,17,0,5,2,4,1,0,2,3,0,2,0,9,10,1,5,2,1,0,2,0,0,4,0,1,0,1,1,0,10,8,0,4,0,0,1,0,0,0,4,3,1,0,0,3,0,0,2,1,0,0,6,1,0,4,3,6,0,5,0,61,20,0,2,2,2,0,0,0,12,0,1,7,0,0,1,1,0
Streptococcus_agalactiae_GB00999.mat,3,0,0,2,12,2,0,4,1,9,0,1,3,2,0,0,0,1,2,0,0,0,3,2,0,0,0,3,43,5,28,2,8,8,0,0,17,0,6,2,3,1,0,2,2,0,2,0,9,9,1,5,2,1,0,1,0,0,5,0,0,0,1,1,1,9,7,0,4,0,0,2,0,0,0,5,2,0,0,0,1,0,0,1,1,0,0,7,1,0,5,3,8,0,4,0,60,26,0,2,2,2,0,0,0,12,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_GD201008_001.mat,3,0,0,2,11,1,0,9,1,9,0,1,3,3,0,0,0,1,2,0,0,0,2,2,0,0,0,2,42,7,26,2,10,7,1,0,17,0,7,3,5,1,0,2,4,0,2,0,10,7,2,6,3,1,0,1,0,0,6,0,1,0,1,1,0,10,7,0,5,0,0,3,0,0,0,6,3,0,0,0,2,0,0,1,1,0,0,5,1,0,4,3,6,0,3,0,65,18,0,2,1,5,0,0,0,7,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_ILRI005.mat,3,0,0,2,8,2,0,4,2,9,0,1,3,3,0,0,0,0,2,0,0,0,4,2,0,0,0,2,60,6,32,3,11,7,0,0,15,0,5,2,4,1,0,2,2,0,2,0,9,10,1,5,2,1,0,0,0,1,8,0,1,0,2,0,0,11,5,0,4,0,0,5,0,0,0,5,2,0,1,0,1,0,0,3,1,0,0,5,1,0,3,2,6,0,7,0,68,29,0,3,2,5,0,0,0,9,1,1,5,0,1,1,1,0
Streptococcus_agalactiae_ILRI112.mat,3,0,0,1,2,0,0,10,0,0,0,1,3,3,0,0,0,0,2,0,0,0,3,1,2,0,0,4,30,6,35,3,8,3,1,0,18,0,2,2,1,1,0,0,3,0,2,0,0,4,0,3,1,1,0,0,0,2,9,0,1,0,1,0,0,6,4,0,4,0,0,2,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,4,0,0,4,3,7,1,3,0,50,21,0,1,2,5,0,1,0,12,0,1,4,0,0,1,1,0
Streptococcus_agalactiae_LADL_05_108a.mat,4,0,0,3,9,2,0,4,2,9,0,1,0,2,0,0,1,1,2,0,1,0,2,2,0,0,0,2,52,5,27,3,8,8,0,0,15,0,8,4,3,1,0,2,2,2,2,0,9,9,1,6,2,1,0,2,0,2,9,1,1,0,2,0,0,12,5,0,4,0,0,4,0,0,0,5,4,0,3,1,1,0,0,2,0,0,0,6,1,0,3,2,8,0,2,0,58,29,0,3,2,2,0,0,0,10,22,0,6,0,1,1,0,0
Streptococcus_agalactiae_LADL_90_503.mat,4,0,0,2,9,1,0,4,2,9,0,1,3,2,0,0,0,1,2,0,1,0,2,2,0,0,0,2,38,5,28,3,8,9,1,0,19,0,7,2,2,1,0,2,3,2,2,0,9,10,2,5,2,1,0,2,0,0,9,0,1,0,1,0,0,13,7,0,4,0,0,2,0,0,0,5,5,0,2,0,2,0,0,1,0,0,0,6,1,0,1,2,7,0,3,0,57,20,0,4,2,6,0,0,0,12,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_LMG_14609.mat,4,0,0,3,9,2,0,9,2,9,0,1,3,1,0,0,0,1,2,0,0,0,1,2,0,0,0,2,44,13,27,3,8,5,0,0,18,0,7,2,3,1,0,2,2,0,2,0,9,8,1,6,2,1,0,4,0,2,8,0,1,0,1,0,0,9,7,0,5,0,0,2,0,0,0,5,3,0,0,0,1,0,0,3,1,0,0,6,1,0,1,3,7,0,2,0,57,26,0,2,2,0,0,0,0,12,23,0,3,0,1,1,0,0
Streptococcus_agalactiae_LMG_14838.mat,4,0,0,2,9,1,0,9,2,8,1,1,3,3,0,0,0,1,3,0,0,0,1,2,0,0,0,2,45,6,26,2,7,6,0,0,18,0,6,1,4,1,0,2,3,0,2,0,9,9,1,7,2,1,0,2,0,2,9,0,1,0,2,0,0,10,8,0,4,0,0,1,0,0,0,5,2,0,0,0,1,0,0,1,1,0,0,6,1,0,2,3,6,0,3,0,66,28,0,2,2,2,0,0,0,7,23,0,7,0,1,1,0,0
Streptococcus_agalactiae_LMG_15081.mat,2,0,0,2,10,1,0,10,2,6,0,1,3,2,0,0,0,1,2,0,0,0,2,2,0,0,0,2,45,6,26,3,7,7,1,0,17,0,6,2,5,1,0,2,3,0,2,0,10,10,1,6,3,1,0,1,0,0,5,0,1,0,2,1,0,11,7,0,3,0,0,1,0,0,0,6,2,1,0,0,3,0,0,1,1,0,0,5,1,0,4,3,6,0,4,0,68,18,0,2,2,5,0,0,0,7,0,1,6,0,0,1,1,0
Streptococcus_agalactiae_LMG_15083.mat,3,0,0,2,10,1,0,9,2,9,0,1,3,3,0,0,0,1,2,0,0,0,1,2,0,0,0,2,48,6,27,3,8,6,0,0,17,0,7,4,4,1,0,2,3,0,2,0,9,7,1,6,2,1,0,1,0,0,5,0,1,0,2,1,0,9,8,0,5,0,0,2,0,0,0,2,2,0,0,0,2,0,0,1,1,0,0,6,1,0,4,3,6,0,3,0,67,23,0,2,2,5,0,0,0,9,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_LMG_15084.mat,3,0,0,2,10,2,0,9,1,10,0,1,3,4,0,0,0,1,2,0,0,0,2,2,0,0,0,2,50,5,29,2,7,9,0,0,21,0,6,2,4,1,0,2,3,0,2,0,9,10,2,6,2,1,0,1,0,0,6,0,1,0,1,0,0,8,7,0,4,0,0,1,0,0,0,4,3,1,0,0,1,0,0,1,1,0,0,5,1,0,3,3,7,0,5,0,65,28,0,4,2,2,0,0,0,10,0,1,8,0,1,1,1,0
Streptococcus_agalactiae_LMG_15085.mat,3,0,0,2,9,1,0,4,1,6,0,1,3,3,0,0,0,1,2,0,0,0,3,2,0,0,0,3,48,7,26,3,8,8,0,0,19,0,5,2,3,1,0,2,2,0,2,0,9,10,2,6,2,1,0,5,0,0,7,0,0,0,1,0,0,10,7,0,4,0,0,0,0,0,0,7,3,0,0,0,2,0,0,2,1,0,0,7,1,0,1,3,6,0,4,0,64,29,0,2,2,2,0,0,0,10,0,1,6,0,0,1,1,0
Streptococcus_agalactiae_LMG_15089.mat,3,0,0,2,9,1,0,9,2,9,0,1,3,2,0,0,0,1,3,0,0,0,1,2,0,0,0,4,47,7,28,3,8,7,2,0,15,0,6,2,3,2,0,2,2,0,2,0,9,9,1,5,2,1,0,3,0,2,6,0,0,0,2,1,0,10,9,0,5,0,0,1,0,0,0,5,2,1,2,1,3,0,0,1,1,0,0,6,1,0,3,3,6,1,3,0,64,35,0,2,1,2,0,0,0,11,22,0,8,0,0,1,0,0
Streptococcus_agalactiae_LMG_15090.mat,3,0,0,2,11,1,0,9,1,5,0,1,3,1,0,0,0,1,2,0,0,0,1,2,0,0,0,3,45,7,28,3,9,6,0,0,19,0,7,2,5,1,0,2,2,0,2,0,9,7,1,6,2,1,0,1,0,0,5,0,1,0,2,1,0,12,8,0,4,0,0,2,0,0,0,4,3,0,0,0,3,0,0,1,1,0,0,6,1,0,5,3,6,0,3,0,65,22,0,2,2,5,0,0,0,11,0,1,8,0,0,1,1,0
Streptococcus_agalactiae_LMG_15091.mat,4,0,0,1,2,0,0,4,1,0,0,1,3,5,0,0,0,0,2,0,0,0,4,2,2,0,0,3,34,6,34,4,5,5,2,0,18,0,2,1,2,1,0,0,5,0,2,0,10,5,0,3,1,1,0,2,0,1,5,1,1,0,1,0,0,11,2,0,3,0,0,2,0,0,0,2,0,1,0,0,2,0,0,3,0,0,0,3,0,0,3,2,6,0,4,0,46,20,0,1,3,2,0,0,0,8,1,1,4,0,1,1,1,0
Streptococcus_agalactiae_LMG_15092.mat,3,0,0,2,10,1,0,9,2,9,0,1,3,2,0,0,0,1,2,0,0,0,3,2,0,0,0,2,50,8,26,2,8,10,0,0,17,0,5,1,3,1,0,2,4,0,2,0,9,10,1,5,2,1,0,2,0,0,6,0,0,0,2,0,0,8,8,0,5,0,0,1,0,0,0,4,2,0,0,0,1,0,0,1,1,0,0,5,1,0,4,2,6,0,4,0,67,26,0,2,2,1,0,0,0,12,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_LMG_15094.mat,2,0,0,2,9,2,0,4,2,9,0,1,3,2,0,0,0,1,2,0,0,0,2,2,0,0,0,3,45,6,26,2,8,8,1,0,21,0,7,3,4,1,0,2,2,0,2,0,9,10,1,6,2,1,0,1,0,0,6,0,1,0,1,0,0,11,7,0,4,0,0,1,0,0,0,5,2,1,0,0,3,0,0,1,1,0,0,5,1,0,3,3,6,0,5,0,66,18,0,2,2,2,0,0,0,11,0,1,7,0,0,1,1,0
Streptococcus_agalactiae_LMG_15095.mat,2,0,0,2,9,1,0,4,2,9,0,1,3,2,0,0,0,1,2,0,0,0,2,2,0,0,0,2,43,7,25,3,7,7,1,0,15,0,5,1,3,1,0,2,3,0,2,0,9,10,1,7,2,1,0,3,0,0,6,0,0,0,2,0,0,12,10,0,5,0,0,1,0,0,0,4,2,0,0,0,2,0,0,4,1,0,0,7,1,0,3,3,6,0,4,0,64,25,0,2,2,2,0,0,0,13,0,1,7,0,0,1,1,0
Streptococcus_agalactiae_MRI_Z1_012.mat,2,0,0,2,10,1,0,9,2,4,0,1,3,1,0,0,0,1,2,0,0,0,1,2,0,0,0,3,50,8,27,2,7,7,2,0,17,0,6,3,5,1,0,2,2,0,2,0,9,10,2,5,3,1,0,1,0,0,4,0,1,0,2,1,0,7,8,0,5,0,0,2,0,0,0,5,2,0,0,0,2,0,0,1,1,0,0,6,1,0,4,3,6,0,3,0,68,24,0,2,2,2,0,0,0,10,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_022.mat,3,0,0,2,11,1,0,10,1,5,0,1,3,3,0,0,0,1,3,0,0,0,2,2,0,0,0,3,44,6,27,2,5,7,0,0,16,0,7,2,3,1,0,2,4,0,2,0,10,10,1,5,2,1,0,1,0,0,5,0,1,0,1,1,0,8,8,0,3,0,0,2,0,0,0,6,2,1,0,0,1,0,0,2,1,0,0,6,1,0,4,3,7,0,5,0,60,20,0,2,2,2,0,0,0,10,0,1,8,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_023.mat,3,0,0,2,6,1,0,9,2,9,0,1,3,1,0,0,1,1,2,0,0,0,2,2,0,0,0,2,43,5,29,2,8,6,0,0,17,0,6,1,3,1,0,2,3,0,2,0,9,10,2,6,2,1,0,1,0,0,6,0,1,0,1,0,0,12,7,0,5,0,0,3,0,0,0,6,2,0,2,0,1,0,0,1,1,0,0,5,1,0,3,3,7,0,3,0,59,22,0,2,1,5,0,0,0,14,0,1,6,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_025.mat,2,0,0,2,10,1,0,4,2,9,0,1,3,1,0,0,1,1,2,0,0,0,1,2,0,0,0,3,42,6,28,2,8,7,1,0,17,0,5,4,4,1,0,2,2,0,2,0,9,9,2,6,2,1,0,3,0,0,6,0,0,0,1,0,0,10,6,0,4,0,0,1,0,0,0,7,3,0,0,0,3,0,0,0,1,0,0,6,1,0,2,3,6,0,4,0,63,35,0,2,3,2,0,0,0,11,0,1,7,0,0,1,1,0
Streptococcus_agalactiae_MRI_Z1_035.mat,4,0,0,2,9,1,0,9,1,9,0,1,3,1,0,0,0,1,2,0,0,0,2,2,0,0,0,3,48,7,27,2,9,7,0,0,19,0,6,2,4,2,0,2,2,0,2,0,9,9,2,7,2,1,0,3,0,2,8,0,0,0,2,0,0,9,7,0,5,0,0,0,0,0,0,4,2,0,2,0,1,0,0,1,1,0,0,9,1,0,2,3,7,0,2,0,63,25,0,2,0,2,0,0,0,10,22,0,7,0,1,1,0,0
Streptococcus_agalactiae_MRI_Z1_038.mat,4,0,0,2,10,1,0,9,3,8,1,1,3,3,0,0,0,1,2,0,0,0,2,2,0,0,0,2,43,6,27,3,9,6,1,0,18,0,6,2,3,1,0,2,4,0,2,0,9,9,1,6,3,1,0,1,0,2,7,0,1,0,2,1,0,8,8,0,4,0,0,1,0,0,0,7,2,0,0,0,3,0,0,1,1,0,0,6,1,0,5,2,6,0,3,0,63,26,0,2,2,2,0,0,0,7,23,0,4,0,1,1,0,0
Streptococcus_agalactiae_MRI_Z1_198.mat,3,0,0,2,9,1,0,9,2,5,0,1,3,2,0,0,0,1,2,0,0,0,2,2,0,0,0,3,46,6,27,2,8,7,1,0,15,0,6,2,4,1,0,2,3,0,2,0,9,7,1,6,2,1,0,1,0,0,5,0,1,0,1,1,0,11,8,0,4,0,0,2,0,0,0,4,3,0,0,0,3,0,0,3,1,0,0,7,1,0,5,2,6,0,3,0,61,25,0,2,2,5,0,0,0,11,0,1,7,0,0,1,1,0
Streptococcus_agalactiae_MRI_Z1_199.mat,3,0,0,2,10,1,0,10,2,9,0,1,3,3,0,0,0,1,2,0,1,0,2,2,0,0,0,2,42,6,26,2,8,7,0,0,18,0,5,2,3,1,0,2,2,0,2,0,9,10,2,5,2,1,0,1,0,0,4,0,1,0,2,1,0,9,8,0,4,0,0,1,0,0,0,7,2,1,0,0,1,0,0,2,1,0,0,7,1,0,5,3,6,0,5,0,63,22,0,2,1,1,0,0,0,10,0,1,5,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_200.mat,3,0,0,2,9,1,0,10,3,8,0,1,3,3,0,0,0,1,2,0,1,0,3,2,0,0,0,2,42,5,27,3,6,6,2,0,18,0,5,2,3,1,0,2,3,0,2,0,9,10,1,5,3,1,0,1,0,0,4,0,1,0,1,1,1,11,7,0,3,0,0,1,0,0,0,6,4,1,0,0,2,0,0,1,1,0,0,6,1,0,4,3,7,0,5,0,64,26,0,2,2,2,0,0,0,9,0,1,6,0,0,1,1,0
Streptococcus_agalactiae_MRI_Z1_201.mat,3,0,0,2,9,1,0,9,3,9,0,1,3,3,0,0,0,1,2,0,1,0,2,2,0,0,0,3,42,6,25,3,8,8,2,0,17,0,6,3,4,1,0,2,3,0,2,0,9,12,1,5,2,1,0,1,0,0,5,0,1,0,1,1,0,11,7,0,4,0,0,1,0,0,0,6,2,1,0,0,4,0,0,0,1,0,0,7,1,0,4,3,8,0,4,0,62,22,0,2,2,2,0,0,0,9,0,1,7,0,0,1,1,0
Streptococcus_agalactiae_MRI_Z1_202.mat,2,0,0,2,11,1,0,9,1,8,0,1,3,3,0,0,0,1,2,0,1,0,2,2,0,0,0,3,40,7,26,2,8,8,1,0,15,0,6,2,4,1,0,2,2,0,2,0,9,10,2,5,2,1,0,1,0,0,5,0,1,0,1,1,0,9,8,0,5,0,0,2,0,0,0,6,3,0,0,0,2,0,0,2,1,0,0,5,1,0,4,3,7,0,3,0,63,24,0,2,1,3,0,0,0,10,0,1,6,0,0,1,1,0
Streptococcus_agalactiae_MRI_Z1_203.mat,3,0,0,2,9,2,0,10,2,9,0,1,3,2,0,0,0,1,2,0,1,0,2,2,0,0,0,2,42,5,28,2,7,7,1,0,17,0,5,2,4,1,0,2,3,0,2,0,9,10,1,5,2,1,0,2,0,0,6,0,1,0,0,1,1,11,6,0,5,0,0,1,0,0,0,5,3,0,0,0,2,0,0,1,1,0,0,7,1,0,3,3,7,0,4,0,61,27,0,2,3,2,0,0,0,9,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_204.mat,3,0,0,2,11,1,0,9,1,9,0,1,3,3,0,0,0,1,2,0,1,0,3,2,0,0,0,2,46,6,27,3,8,6,0,0,18,0,5,2,4,1,0,2,2,0,2,0,9,10,2,5,2,1,0,2,0,0,5,0,0,0,1,1,1,9,7,0,4,0,0,1,0,0,0,5,3,0,2,0,1,0,0,1,1,0,0,7,1,0,5,3,7,0,4,0,64,26,0,2,2,2,0,0,0,10,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_205.mat,2,0,0,2,10,1,0,4,2,9,0,1,3,2,0,0,0,1,2,0,0,0,1,2,0,0,0,4,44,5,27,2,8,8,1,0,15,0,5,3,4,1,0,2,2,0,2,0,9,9,1,5,2,1,0,2,0,0,4,0,0,0,2,1,0,9,7,0,4,0,0,1,0,0,0,4,2,0,0,0,2,0,0,1,1,0,0,6,1,0,4,3,6,0,4,0,61,28,0,1,2,2,0,0,0,11,0,1,6,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_206.mat,3,0,0,2,9,1,0,9,2,8,1,1,3,3,0,0,0,1,2,0,0,0,1,2,0,0,0,2,46,5,27,2,9,6,1,0,16,0,7,4,3,1,0,2,2,0,2,0,9,7,2,6,2,1,0,1,0,0,4,0,0,0,2,1,0,12,6,0,5,0,0,2,0,0,0,6,2,0,0,0,2,0,0,1,1,0,0,6,1,0,4,3,6,0,4,0,67,16,0,2,1,5,0,0,0,8,0,1,6,0,0,1,1,0
Streptococcus_agalactiae_MRI_Z1_211.mat,3,0,0,2,11,1,0,4,1,9,0,1,3,2,0,0,0,1,2,0,0,0,1,2,0,0,0,2,42,8,24,3,8,8,1,0,15,0,5,2,3,1,0,2,2,0,2,0,9,9,1,5,2,1,0,1,0,0,5,0,1,0,2,1,0,7,8,0,5,0,0,1,0,0,0,4,3,1,0,0,1,0,0,3,1,0,0,6,1,0,4,3,6,0,5,0,60,26,0,3,1,4,0,0,0,10,0,1,7,0,0,1,1,0
Streptococcus_agalactiae_MRI_Z1_212.mat,2,0,0,2,12,1,0,4,1,9,0,1,3,1,0,0,0,1,2,0,0,0,2,2,0,0,0,3,42,8,28,2,8,7,1,0,22,0,6,1,3,1,0,2,3,0,2,0,11,10,1,6,2,1,0,1,0,0,6,0,1,0,2,1,0,10,8,0,4,0,0,1,0,0,0,4,2,0,0,0,2,0,0,1,1,0,0,6,1,0,4,3,6,0,4,0,61,25,0,2,2,2,0,0,0,14,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_213.mat,2,0,0,2,9,2,0,9,1,9,0,1,3,1,0,0,0,1,2,0,0,0,2,2,0,0,0,3,45,12,27,3,7,8,1,0,15,0,6,3,3,1,0,2,3,0,2,0,9,10,1,5,3,1,0,1,0,0,6,0,1,0,1,0,0,8,7,0,5,0,0,1,0,0,0,3,3,1,0,0,2,0,0,2,1,0,0,7,1,0,3,2,6,0,4,0,66,28,0,3,2,5,0,0,0,12,0,1,9,0,0,1,1,0
Streptococcus_agalactiae_MRI_Z1_214.mat,4,0,0,2,9,1,0,9,1,9,0,1,3,3,0,0,0,1,2,0,0,0,1,2,0,0,0,4,49,13,40,2,8,7,0,0,28,0,6,3,4,1,0,2,3,0,2,0,9,10,1,5,1,1,0,2,0,0,6,0,0,0,2,0,0,10,8,0,5,0,0,0,0,0,0,4,3,1,0,0,2,0,0,1,1,0,0,7,1,0,3,2,7,0,4,0,68,30,0,3,1,5,0,0,0,11,0,1,8,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_215.mat,2,0,0,2,11,1,0,4,1,9,0,1,3,2,0,0,0,1,2,0,0,0,2,2,0,0,0,2,42,6,27,3,8,7,1,0,19,0,6,1,4,1,0,2,2,2,2,0,9,10,2,5,2,1,0,1,0,0,6,0,1,0,2,1,0,9,8,0,5,0,0,1,0,0,0,2,2,0,0,0,3,0,0,2,1,0,0,6,1,0,3,3,7,0,4,0,62,31,0,2,2,2,0,0,0,11,0,1,6,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_216.mat,2,0,0,2,9,1,0,9,1,8,0,1,3,1,0,0,0,1,2,0,0,0,2,2,0,0,0,3,45,13,27,3,8,8,1,0,15,0,6,2,3,1,0,2,3,0,2,0,9,10,1,6,2,1,0,1,0,0,7,0,1,0,3,0,0,10,9,0,4,0,0,1,0,0,0,4,2,1,0,0,1,0,0,1,1,0,0,8,1,0,1,3,6,0,4,0,68,23,0,1,2,6,0,0,0,13,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_217.mat,3,0,0,2,9,2,0,8,2,8,1,1,3,2,0,0,0,1,2,0,0,0,3,2,0,0,0,3,45,13,26,2,8,7,0,0,21,0,5,3,3,1,0,2,2,0,2,0,9,10,1,6,2,1,0,1,0,0,6,0,1,0,1,0,0,11,8,0,4,0,0,1,0,0,0,7,3,1,0,0,2,0,0,3,1,0,0,7,1,0,1,3,6,0,5,2,71,23,0,2,2,5,0,0,0,12,0,1,8,0,1,2,1,0
Streptococcus_agalactiae_MRI_Z1_218.mat,3,0,0,2,11,1,0,9,1,9,1,1,3,4,0,0,0,1,2,0,0,0,2,2,0,0,0,3,45,6,29,2,9,7,0,0,15,0,6,3,3,1,0,2,3,0,2,0,9,7,1,7,2,1,0,2,0,0,5,0,0,0,2,1,1,11,8,0,5,0,0,2,0,0,0,5,2,0,0,0,2,0,0,0,1,0,0,6,1,0,4,3,7,0,4,0,67,28,0,2,1,5,0,0,0,10,0,1,9,0,1,1,1,0
Streptococcus_agalactiae_MRI_Z1_219.mat,3,0,0,2,11,1,0,9,1,6,0,1,3,2,0,0,0,1,2,0,0,0,3,2,0,0,0,2,45,6,27,2,9,6,0,0,15,0,7,2,3,1,0,2,3,0,2,0,10,7,1,7,2,1,0,1,0,0,5,0,1,0,2,1,0,9,8,0,5,0,0,2,0,0,0,7,4,0,0,0,2,0,0,1,1,0,0,6,1,0,4,3,7,0,4,0,65,30,0,2,1,5,0,0,0,10,0,1,8,0,1,1,1,0
Streptococcus_agalactiae_NEM316.mat,3,0,0,2,11,1,0,9,1,9,0,1,3,3,0,0,0,1,2,0,0,0,2,2,0,0,0,2,45,11,28,2,7,8,1,0,17,0,6,2,4,1,0,2,4,0,2,0,10,10,1,5,2,1,0,2,0,0,4,0,1,0,0,1,0,8,7,0,5,0,0,1,0,0,0,4,3,1,0,0,2,0,0,1,1,0,0,4,1,0,4,3,6,0,4,0,65,22,0,2,1,5,0,0,0,12,0,1,7,0,1,1,1,0
Streptococcus_agalactiae_PR06.mat,3,0,0,2,11,1,0,9,1,8,1,1,3,2,0,0,0,1,3,0,0,0,2,2,0,0,0,2,39,6,28,3,9,8,0,0,15,0,6,2,3,1,0,2,2,0,2,0,11,9,2,5,2,1,0,2,0,0,6,0,1,0,1,1,0,12,6,0,6,0,0,2,0,0,0,4,3,0,2,0,2,0,0,2,1,0,0,6,1,0,5,3,8,1,4,0,63,23,0,2,1,5,0,0,0,14,0,1,7,0,0,1,1,0
Streptococcus_agalactiae_SA20_06.mat,4,0,0,2,2,0,0,9,1,0,0,1,3,2,0,0,0,0,2,0,0,0,1,2,2,0,0,4,37,6,38,4,10,4,2,0,18,0,1,1,1,1,0,0,4,2,2,0,11,4,0,2,1,1,0,3,0,1,12,2,0,0,0,0,0,10,5,0,5,0,0,2,0,0,0,4,0,1,2,0,1,0,0,2,0,0,1,4,0,0,1,3,7,1,5,0,47,16,0,1,3,3,0,0,0,15,1,1,4,0,1,1,1,0
